Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/13/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Tajikistan,TJK,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.484638642,7.998736059,8.493591537,9.18788517,,11.48099299,11.68978321,,,,,,,,,,,,,,,,,14.27824861,13.88102904,
Turkmenistan,TKM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.4304808,344.9994508,337.757046,248.9168014,158.3890946,92.73267995,46.8737298,59.82385702,68.16528795,67.65920138,39.65030722,33.7941102,51.52930391,
Tonga,TON,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.37626001,20.2192323,22.24910162,23.9481464,23.91849046,24.91781676,23.42411323,25.11473426,,,
Trinidad and Tobago,TTO,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,38.4286998,40.32896134,36.87891702,37.28747612,43.1898971,42.9092426,,,,,,,,,,,,26.90089607,25.60547495,26.67625745,27.57368461,25.44109817,26.1263628,23.31175054,23.61910583,25.71699705,24.56031267,24.3732524,24.95826393,29.43793721,33.55458149,29.23261715,,,,,,,,,,,,,,,,
Tunisia,TUN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.12221123,25.02078345,25.29148244,26.20950692,25.8375596,24.70003167,23.90343171,21.18343402,21.67999194,21.40741775,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78745702,23.66215606,23.92862867,23.75163289,23.34632494,23.4946787,22.87235032,22.7572144,22.94124112,22.04678309,22.56886139,21.59019398,22.51222319,22.99959211,20.46812935,
Tuvalu,TUV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.09783962,10.39666525,10.32013255,11.32346621,11.36283143,12.2379339,11.38312084,12.40269806,13.58246903,13.90603259,,13.35796518,12.63057995,13.9969905,
Uganda,UGA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.57741099,11.96162328,12.36598474,12.47650659,13.09570635,12.85399457,13.98623875,13.77859409,
Ukraine,UKR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2608209,18.55962709,16.30197703,17.83074823,18.63624215,18.87211508,22.5133767,23.22717152,21.2637231,22.38152004,21.14221967,20.80144746,23.04360285,23.5253777,22.05568572,21.97314286,26.19044889,25.48080861,26.35089512,25.58198014,24.84907465,25.207327,23.53141318,24.74738477,
Uruguay,URY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.43909146,19.14201526,19.9194591,20.87525204,20.87769187,21.45904008,20.64038115,20.19035059,19.89625086,20.19340213,19.91703354,19.18334122,19.72683684,18.96294191,18.5564852,23.46741415,19.85224137,20.30216801,19.64628702,20.37743654,,,
United States,USA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05513349,11.71378722,11.57673053,11.17397946,11.64792779,11.74519393,12.2335171,12.44933497,12.94110487,13.33779552,13.25217741,14.04015939,12.67403514,10.61857381,10.1150173,10.22179148,11.38373168,12.07320241,12.11206843,11.1152765,9.100419966,9.951819297,10.83955353,10.97709421,12.2730822,12.3842538,12.4865872,12.02972542,12.66095139,10.96030715,10.75744904,11.04452808,12.19704001,13.02053658,
Uzbekistan,UZB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.90285053,18.85447596,15.32896159,14.58375058,13.96872663,13.96790457,11.86471991,15.64114879,15.5637283,17.95876772,17.99713331,,
St. Vincent and the Grenadines,VCT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.10972434,24.66426371,23.39835838,23.89299251,24.50478579,23.65157873,24.49107283,25.38925217,25.18909167,25.70762318,22.54801423,21.77717406,23.20787594,23.15179986,21.88248979,21.56415945,22.59180262,22.5006467,24.74729263,24.18892346,24.87151203,23.99677224,23.97779708,22.40207411,25.7121306,24.42953336,26.95236103,25.56573099,,,,,,
"Venezuela, RB",VEN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.50958572,,,,,22.0298358,21.75342466,19.63234829,19.95694681,19.42878617,,,,,,,,,,19.42867983,18.74930765,19.0565271,19.64896894,20.34170416,20.42200387,20.93477284,23.17830758,24.15685696,30.27439979,31.24668441,29.92413918,30.54318809,,
World,WLD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.52181439,17.95088421,,16.70100194,16.45922745,16.58562777,16.18614847,16.53152835,17.77383812,16.5591216,15.27677949,16.4352589,16.5902851,16.85260076,17.23895967,17.13161366,16.91734765,16.5978553,16.85648111,16.57494669,16.58724212,16.1649783,16.84380647,17.46535033,
Samoa,WSM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.05840496,27.15378702,28.8924912,27.75881766,27.99153535,29.32792031,29.91196603,32.17024083,31.21546628,32.28505049,,
Kosovo,XKX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.21842026,22.78815088,23.31730935,22.23883219,23.25178541,21.88656838,21.78502505,23.14742844,24.75273042,25.90433407,26.18157951,25.7205572,23.74831969,24.28063261,24.64429239,25.02426426,26.06813835,27.28080455,28.06285722,27.41767021,27.14921584,26.712167,27.07696254,25.60611505,28.34953795,28.78606227,
Zambia,ZMB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.407976,19.01507176,19.92545175,17.9615836,19.13000458,18.25942878,17.14811813,16.71126274,16.65877396,17.59272437,,17.45585659,15.73520421,15.33467688,15.71607471,15.19779617,14.2334568,15.22519215,14.99942554,13.2058222,14.36258762,17.46837706,16.6680893,16.23620937,17.73763416,18.29577164,18.13243575,16.8512124,19.41096249,19.59610456,19.58138915,21.96739775,,
Zimbabwe,ZWE,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.770814908,19.40730263,20.6728024,20.39504874,,,19.00340229,17.19471915,17.30453846,8.11695487,,,,,
